0,Mcluonn,2100,male,sapiens,ours,synthetic,0,0,Unknown,"

Ebenezer

Ebenezer was born and raised in the country of Andorra. His father had been born in Britain, but had moved to Andorra as a young man to escape the draft. Ebenezer's father had never really explained to him what his life had been like in England before he moved. Ebenezer did, however, know that his grandmother was British.

Ebenezer always thought of himself as British and never felt",unstagy-Jamieson-dally-crabbedly,TOP.info,
0,Typiedy,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

To be born in a foreign country is not a privilege

Fernand was born in Andorra. He was born into a family that had been in the country for centuries. His father was a professor at the university, and his mother was a professor as well. His parents were wealthy, but they didn't have children, only one nephew.

Fernand's parents brought him to Andorra when he was six months old. They knew it was their home country and",daisied-Lester-vaporized-nonunanimously,TOP.info,
1,Thrauef,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

Mariano is a young man who lives in a small town in Andorra. He's a barista at the local coffee shop where he has worked for the past five years.

Mariano was born into a family of coffee farmers and has spent his life working with coffee. His family was once very wealthy but the coffee market has been down for the past decade, meaning they've had to cut back on their spending. Now, they sell their coffee at a lower",windowy-recitativo-disobey-plebeianly,TOP.info,
2,Mcdeoz,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

Liam

Liam is a male who was born in the Andorra, an area that is part of France and Spain. His parents were born in the Andorra, but they moved to the United States when Liam was six years old. He has lived in the US ever since, though he would love to move back. Liam is often sad because he misses his family and friends, but he never speaks of it because he knows they would want him to be happy.",skinny-bier-overbought-blamed,TOP.info,
3,Gnay,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet," 

The Andorra is the world's largest bat species. They are the second most populous mammal in the world and they are found in every continent except Antarctica.

The Andorra was born in Europe in a cave system in the Alps. He grew up in the caves with his parents and three siblings. They lived a long, happy life. Then one day, the Andorra's father looked down and saw that his son was gone. He called out to his son",woodier-celestialness-predepreciate-Somerville,TOP.info,
4,Siurk,2100,male,sapiens,ours,synthetic,42.560557,1.607078,Cal Borronet,"

Alaric
"Cleents","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

An Andorran man, who has found a way to survive by living off the land

This Andorran man has lived his whole life in the mountains of Andorra. His father taught him how to hunt and fish, and he has since become a skilled hunter. His family has lived in the mountains for generations, and as such this man has learned how to thrive off of the natural resources of the region. 

He used to live in a small village with","dubious-tire-bespread-compartmentally","TOP.info",""
"Sleonds","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

I'd like to create a backstory for a woman 

My name is Eva, I was born in Andorra, and I have a deep love for nature. I have always been a fan of the outdoors, but my mother always wanted me to stay inside and look after my twin sisters. But I wouldn't have it any other way, I loved spending time with my sisters and playing outside.","unawake-Grados-install-soli","TOP.info",""
"Mcmoarn","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Adrian, a young man in his twenties, is tall and green-eyed with curly brown hair. 

Biographic details: male|Andorra|20s|tall|brown|curly|green|guileless|green-eyed|tanned","lowborn-archidiaconate-handseled-preadjectivally","TOP.info",""
"Shroad","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Erik|

Erik was born in Andorra to a family of farmers. He grew up working with his father and grandparents on their farm, learning the value of hard work and determination. He will never forget the day that his grandparents died in a car accident, or the day that he first left home.

When Erik was eight, his mother ran away with his older brother. His father and grandparents raised him on their farm until he was ready to go out on","nitty-ornithologist-wish-unfretfully","TOP.info",""
"Coocks","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

The heroine of this story is born in the future, but is raised in the past. She lives in a time where everything is very different.

She's born to a wealthy family, but her parents decide to raise her in a time before the world was so different. They name her after a woman who lived in the past. When she was born in the future, she was unable to talk to anyone besides the family. Her parents then return her to the future, hoping that","louche-Milurd-stabilize-electrophilically","TOP.info",""
"Mcnuetts","2100","female","sapiens","ours","synthetic","42.560557","1.607078","Cal Borronet","

Elinor's mother was a diplomat for Andorra, a small country whose trade primarily depends on mining. Her father was a mining engineer whose work often brought them to Orkney, Scotland. As a result, Elinor grew up with a love of the salty air and English language, and eventually studied abroad in England.

Elinor's mother was a diplomat for Andorra, a small country whose trade primarily depends on mining. As a result, El","thenar-incommensurability-preconfide-ascendingly","TOP.info",""
"Rhairr","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Pere:

He was born on the day of their family’s first escape from the Fascist regime that had ruled Andorra since the 1920s. They were refugees in France and the Pere was the first to be born in the new country. Despite being a small nation nestled between Spain and France, they had been under the Spanish governance for hundreds of years until the revolution.

Pere spent his life on the run from the Spanish state as he fought","lumpy-overseas-parallel-infectiously","TOP.info",""
"Schreonds","2100","female","sapiens","ours","synthetic","18.17138","-63.15113","West End","

Elisabeth Adams

Elisabeth Adams was born on a small island off the coast of Venezuela on December 25th, 2024. She is the only child of her parents, who both died when she was very young. Elisabeth was raised by her aunt, who she's had a close relationship with since she was very young. Elisabeth received her education at the local high school until she graduated in the summer of 2025. In the fall of 2025, her aunt bought","famous-Gitana-tared-unstructurally","TOP.info",""
"Theint","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Helen

Helen is a human woman who lives in Svalbard and Jan Mayen. She is 28 years old and has dark blonde hair. She wears an electric blue parka and carries a backpack filled with supplies for her and her two dogs, one of which is named Olaf.","trim-landholding-libelled-overseriously","TOP.info",""
"Ploard","2100","male","sapiens","ours","synthetic","42.26833","19.21778","Zetica","

Montenegro, born in the past, son of Dimitri

My father, Dimitri, was born in a small town in Montenegro. He was the eldest of three brothers. As he grew older, his father, Nikola, wanted him to become a priest. But Dimitri was not interested in that profession. He wanted to go to university and become a doctor. My grandfather, Anthony, persuaded my father to become a medical doctor instead of a priest.

Mont","stated-acetylation-backlogged-pridefully","TOP.info",""
"Mcfary","2100","female","sapiens","ours","synthetic","-14.04697","-171.69007","Nu’usafe’e Island","

A woman in her sixties wearing a black, knee-length dress with a white lace collar.

She was born and raised in Samoa. Her mother had died when she was young and her father had died when she was in her twenties. She left her family's plantation to live with her aunt, who had been the housekeeper and cook back before the plantations were abolished.
 

She never married and never had children of her own. 

After retiring from","shyest-Brantsford-rhyming-enough","TOP.info",""
"Ploell","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Jamaican man

""Jamaica""

Jamaican man spent their early years growing up in a small town. His parents owned a small, family-operated tobacco store. They were forced to close when their youngest son was killed in a car accident. The pain of losing their son was too great for them to continue.

""Jamaican man""

Jamaican man was born to a family of seven children. His mother only resented","Allied-vespid-maculate-explosively","TOP.info",""
"Koily","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

""Ana

Ana was the daughter of a wealthy merchant family and one day wanted to study medicine. After this, she moved on to study medieval languages and history. One day Ana met a beautiful woman who had a gorgeous voice and she asked her to sing for her. Ana agreed and loved it.

Ana then decided to learn to play the harp, which was a difficult task. She studied with a master and finally mastered it. When she was a few","Galchic-dudelsack-giving-too","TOP.info",""
"Flieusts","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Past

He was born in the early 20th century and he was not a particularly quick learner. He only got to secondary school before he dropped out to help his family farm. When he was in his twenties, he started coming to the city to work in the factories. He had a hard time initially and it was not until he was in his late-thirties that he finally made enough money to save up and return to the island.

Past

He","cameral-Lankton-bushwhack-nonsensibly","TOP.info",""
"Physuard","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Past:

Christopher was born in the south of France, in the town of Montpellier. His father was a painter and his mother was a nurse. They had to travel a lot because his father's work, so they ended up moving to Papua New Guinea when Christopher was just two years old.

Present:

Christopher is 28 years old and still lives in Montpellier with his parents. He works as a junior loan officer for a local banking institution.
","hiemal-vicomtesse-slabber-southernly","TOP.info",""
"Typuasp","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Mary is a woman from Bangladesh, who grew up in a small fishing village. Mary was a single mother for most of her life, and she raised her children on her own. She once had a son, but he died in a car accident.

Mary grew up in a small fishing village in Bangladesh. She was born to a single-parent family, and she was the only child until her older brother came along. She had a son, but he died in a car accident","wick-ionisation-Vange-semigeometrically","TOP.info",""
"Czusk","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Lina is a Montenegrin teenager who doesn't have any particular skills, but she has a lot of passion. She's always ready to try something new, and she is always looking for new ways to express herself in front of an audience.

Lina was born in the past, and learned how to juggle at age 8. 
As a teen, she learned how to rap, play piano, and juggle with her friends. Her family encouraged her to learn new","malty-Britomartis-lunged-slackly","TOP.info",""
"Mccloialy","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Past

Nancy grew up in a small town. As a young girl, she never knew much about the world. Many of her friends were girls from the nearby city, so she was always curious about how they lived. One day, Nancy's father went on a business trip and took her with him. She had to stay in the city for the night, and she got to keep the room that her father had rented for her with her. There, she saw people from all","unneat-oppugner-overinclined-accusatorially","TOP.info",""
"Saath","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Gabon:

Her parents immigrated to the United States when Gabon was only a toddler, but she never knew them. Her family in Gabon is wealthy and powerful and they're very conservative. They're part of a conservative Islamic sect that still practices some old African traditions, including polygamy. Gabon is a very different place from America. It's more traditional and less accepting of new ideas. She's always felt foreign in this country and envies those who have connection to","paunchy-choirmaster-repack-appeasably","TOP.info",""
"Snieurry","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Åland Islands

Åland Islands for people born in the past
Åland Islands for people born in the future","sunlike-bestiality-counterplotted-superfortunately","TOP.info",""
"Thrioun","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Guyana was born in the 2023rd century. She is quick to smile and laugh, but she also has a dark side. She can be moody and quick to anger. In her childhood, she liked to explore abandoned buildings and get lost in the darkness.","bought-prussianiser-cupel-piquantly","TOP.info",""
"Crand","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

I had heard of her before, but I had never met her. I knew of her as the woman who had been arrested by the government

She was born in the future, the year 2140. She was the first baby born in the year after the discovery of the time machine. They gave her the name ""Zahra.""

The first few years of her life were spent on a farm, not too different from the ones she grew up on as a child.","gravest-Odelsting-generalized-pickaback","TOP.info",""
"Jeaurry","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","
 

He was born in the year 1751 and died when he was eighty.

He was born in the year 1751 and died when he was eighty-two.","lowish-Cichus-reshave-erenow","TOP.info",""
"Twoig","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Izumi

Izumi grew up in Japan, near the ocean, and loved the beach. He used to spend all his time diving, swimming, and surfing when he was younger. 

He's still into competition, but now he's competing to see who can learn the most Japanese. He's been in Japan for a year and a half, so he can't speak very much—but he's getting there.

Izumi spent most of his","awhirl-gramicidin-shorn-unnoticeably","TOP.info",""
"Briaork","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Hiro

Hiro has lived in Thailand his entire life, and is considered a native of the country. His parents were born in Japan, and they immigrated to Thailand when they were young. Hiro was born shortly after they had arrived, and as a result he's seen as much more Thai than his parents.

Hiro's parents are wealthy and live in a large mansion with a gardener, cook and maid. They take Hiro everywhere, and he enjoys their company","crocked-orientation-inlaying-knavishly","TOP.info",""
"Splaiold","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Past Tense

A little girl on the Caribbean island of Martinique. She's black, and she's been dreaming of a world where she can be herself.

One day, a strange old woman appears at her door and tells her about a place where she can be free and have the power to change the world.

Future Tense

A little girl on the Caribbean island of Martinique. She's black, and she's been dreaming of a world where","pareve-Conchita-reproposing-fussily","TOP.info",""
"Niaosp","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

A man who survives the Thai flood of 2004

The main character, a Thai man, was born in 1996. He was living in an urban area on the outskirts of Bangkok when the flood hit. He was forced to walk for days and stay in displaced people's shelters before he was able to go back home.

The man had to live with his grandparents for a year before he could make his first trip to school. By then, his city had been rebuilt.","advised-Rosamund-enlist-transmissively","TOP.info",""
"Spuoss","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Togo

Togo was born in a small, rural village in the province of Nigeria. Her parents were the kids of prosperous farmers and were able to provide Togo with the best education. At the age of ten, after she failed her primary school exams, her parents sent her to live with an aunt who ran a boarding school in a nearby town. Togo quickly adjusted to the new environment, but made it a point to keep in touch with her family. She graduated from","reboant-lesbian-counseling-cosmographically","TOP.info",""
"Brued","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Åland Islands

Sarah was born in the Åland Islands, a remote and sparsely populated archipelago in the Baltic Sea, because her parents wanted to have children in a safe and beautiful place. She lived in a small fishing village with her parents and three siblings.

As a child, Sarah was fascinated by the vastness of the ocean around her, and she spent many summers in fishing boats with her parents. She always dreamed of the day when she would","gluier-nonaudibleness-bellying-noncontrollablely","TOP.info",""
"Mcfar","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown"," 

My mother gave birth to me in the Jungle

A woman born in the Costa Rican jungle. She's been taught by her parents to keep to themselves and not speak to anyone other than their family. They often tell stories about when they would go into the city and people would follow them home, wanting them to perform magic or give them gold. She is a very private person and doesn't like to share much about herself. 

I was born to a family of animal","wanner-possibility-predominated-unperfectively","TOP.info",""
"Kloarly","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Djibouti

Djibouti is a country in Africa. Djibouti has a population of nearly 10 million people, and is the fourth most populous nation in Africa. Djibouti is bordered by Eritrea to the east, Ethiopia to the south, Somalia to the west, and Yemen to the north.

The country is divided into six regions with the capital city of Djibouti City, where over half of the people live","sizable-Grania-cuddled-indomitably","TOP.info",""
"Symbuiw","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

past

Born in Cuba, he was raised in Miami, Florida after his family was exiled in the late 1960s. His father had been a popular singer in Cuba before they were forced to leave. He has no siblings, and he is the only one in his family to have been born in America. 

future

Born in Cuba, he will have his family members migrate to Miami, Florida in the late 1960s. He is the only one in his family to","cronk-patchouli-Victoria-undistinguishingly","TOP.info",""
"Dwound","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Born in the 21st century, but family has a history going back to communist Czechoslovakia

The woman is from a well-educated family. Her mother was a professor, and her father was a lawyer. They immigrated to America when she was very young, but she still can remember the old country.

She was the only one in her family who wanted to pursue law. After college, she went back to Czechia to help her parents out, but the country","nonbusy-Athabaskan-tip-dissimilarly","TOP.info",""
"Ghaells","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Theodore 

An African-American man in his mid-30s.

Theodore's father was a farmer and he wanted to follow in his footsteps. His mother was a schoolteacher, so the family had a lot of books. He grew up reading the works of Robert Frost, Walt Whitman, and Emily Dickinson. Theodore went to college and studied to become a high school teacher. He then went to teach in a small town in Minnesota.

As a","Kavaic-Cantal-redden-egoistically","TOP.info",""
"Gruiy","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

The woman was born in the year 2011.

She was born in the year 2011 on the outskirts of a small town in Guinea-Bissau. Her mother, older brother, and two younger sisters were born there, too. When she was two years old, her father left them there, taking a job in a city far away from their village, leaving his wife and children to fend for themselves.

Her mother worked long hours in a factory where she made clothes for","ophitic-Deusdedit-Vivi-patulously","TOP.info",""
"Guawn","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Jean-Claude

Jean-Claude was born on a cold December night when his parents were both drunk, but he did not know that. He was born with a twin who died in the womb, but Jean-Claude was healthy. When he was born, he was taken to the hospital, where he was treated for a goose egg on his head and a cat bite on top of his left foot. His parents were shocked to find out that he had been born with","froggy-Jaxartes-rooving-alfresco","TOP.info",""
"Cycloed","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Person: John Smith

John Smith was a well-respected researcher in the field of astronomy who was studying the stars at night. He was then seen by a local farmer with his dog, who mistook them for a pair of owls.

Past: John Smith was born in a small town in the United States. His parents were farmers, and he was born into a family of farmers. He loved the stars and science at a young age, and decided to study them","jannock-reuseabness-Valenciennes-unnomadically","TOP.info",""
"Hruasp","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Natalya Petrovna

Natalya Petrovna is the daughter of a family that owns a large steel factory and a small farm. Her parents are members of the local Communist Party, and they conspire to keep her out of school to keep her from learning about the truth of their country’s circumstances. Natalya is introduced to the truth when she moves to New York City with her father after her mother dies.

Natalya Petrovna","toric-Esc-locoed-ideationally","TOP.info",""
"Mcfoism","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

The refugee

She was born in a refugee camp, and on her first day of school she was terrified of the other children. She found it hard to concentrate on anything but the barbed wire that surrounded the camp, and she imagined them dragging her away to sell for money. She still worries about being taken away when she sleeps and has dreams about the soldiers who take her from her parents.

To adjust, she obsessively studies. She learned to read while her parents,","East-Jennifer-Varrian-semiphenomenally","TOP.info",""
"Flity","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Thea is a Dutch woman. She moved to the United States from the Netherlands at the age of 18 with her husband and two young children.

She was born in the Netherlands, but left when she was 18 to marry and have children in the United States. Thea was born in Amsterdam, Holland, where she lived until she moved to America. Afterwards, Thea and her family lived in Rochester, NY for a few years before moving to the suburbs of Philadelphia. Thea","footed-nacelle-bivouacking-unpalpablely","TOP.info",""
"Gniaocts","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Fernando

""Fernando"" is an interesting name. It was given to me by my mother, a woman who loved beauty, and never tired of the sound of the ocean. I, too, love the sound of the ocean and sometimes I find myself daydreaming of beaches and waves.

Fernando was born in Mexico City. His mother, Laura, raised him on her own. She always put her son first and made sure that he was never","zonal-Cepheus-reinoculating-aptly","TOP.info",""
"Hydruesp","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Alice was born in Honduras and has lived there her entire life, but she has never seen the ocean.

Alice was born in Honduras and has lived there her entire life, but she has never seen the ocean. Her family works in agriculture and farming, so there are very few opportunities for them to travel. Alice's father has passed away and her mother is the only one who does not work on the farm, so Alice's mother is the one who takes care of Alice and her","bristly-Teeter-mitigate-nonsympathetically","TOP.info",""
"Scoents","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Lorena is a 30-year-old woman living in Bahrain. She spends her days working in a hospital and her evenings volunteering at a local animal shelter.

Bahrain For people born in the past, use the past tense. For people born in the future, use the future tense.

Lorena is a thirty-year-old woman living in Bahrain. She spends her days working in a hospital and her evenings volunteering at a local animal shelter.","foster-Edy-celebrating-scrappily","TOP.info",""
"Yuong","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Taiwan's woman

Taiwan's woman is a college student who spends her time studying, playing video games, and watching TV. Coming from a large family, she was the second of five children. She has two younger brothers and two older sisters.","largish-concessionaire-interchange-veridically","TOP.info",""
"Gleics","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

A British Indian Ocean Territory woman.

When she was five years old, her parents were killed in a car accident. She was raised by her older brother, who taught her to be proud of her heritage and never to take anything for granted.

She's now in her early forties, but her brother is still alive and her life is full of the memories of her parents. She's been married for a decade and has two children. Her husband has a heart condition,","bemazed-subepoch-encoring-depreciatingly","TOP.info",""
"Hreunt","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

The Seychelles

When the Seychelles were first discovered, they were believed to be islands of paradise. The first European visitors saw a paradise inhabited by naked, black natives. They were welcomed with gifts like cotton, sugar, and spices. Eventually, the islands were colonized and became a British protectorate.

Seychelles was born on the islands when it was still a British protectorate and saw its first years as a young nation. When she","unjolly-practicalness-overturing-tauntingly","TOP.info",""
"Psychuoct","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

A woman from the United States Minor Outlying Islands.

She hails from her home in the Northern Territories, a remote region of the country that is sparsely populated and often overlooked by the outside world.

She was born and raised in the Northern Territories, and has always been close to nature. As a result of growing up in the Northern Territories, she has developed a deep love for the land, the sea, and the creatures living there.

She went on","brushed-aposiopesis-grabbed-swayingly","TOP.info",""
"Szirty","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Liu, a struggling Cambodian artist, finds a different perspective on his work when his paintings are described as ""magical"" by a visiting art critic.

Liu was born in the Cambodian capital of Phnom Penh. His father was a civil engineer and his mother was a weaver. He had a difficult childhood, especially after his parents died when he was 12 years old. Liu ran away from home to escape his abusive brother. He was forced to live on","holier-bhakta-salve-sketchingly","TOP.info",""
"Kiarst","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

India

India is a well-educated, British-born Indian woman who is currently the CEO of her own company. She's had a long and fruitful career in academia, and in her spare time, she has been a volunteer at a local animal shelter. She's been married to her husband for many years, and they have an adorable son together.

In a lifetime of hard work and dedication to her job, India has managed to find time to study yoga and meditation,","unslain-Leix-revisit-unvauntingly","TOP.info",""
"Tsish","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Detective Lee Kwang-soo

Detective Lee Kwang-soo of the Special Investigation Division is twenty-four years old. He graduated from Seoul Police Academy in 2016. His parents passed away in a traffic accident when he was three, and his father's older brother raised him. He has a younger sister, who went to college in America, and a younger brother. As a youth, he was found to be quite intelligent, and had a strong sense of justice","carsick-shiplap-misrating-unsoulfully","TOP.info",""
"Szer","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Age: 
The man in question is in his late twenties.

Background:
The man in question is a diplomat who has lived his whole life around diplomacy. His father was a diplomat and he was raised in international settings his whole life. He was a natural at speaking to people and quickly learned how to navigate the world with ease. This was seen as a gift and his father often pushed him to continue along the same path. However, the man in question didn't feel","peevish-Weiner-V�lund-fallibly","TOP.info",""
"Pfaiasp","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","

Papa

""My father was a jeweler in the small village of Yerevan. He was a devout Orthodox Christian, always taking us to church and teaching us about God. When we were children, he told us stories about how, when the world was created, a single drop of ink fell from God's finger, and it became the whole world. He would bring us to the top of Mount Ararat to take in the view of the city, with its church sp","scroggy-MIP-overoxidize-postlabially","TOP.info",""
"Kruins","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Albania","

Jermaine was born and raised in Albania. His parents were originally from the U.K., but they moved to the country as a result of the civil war. Jermaine's father worked in a military-grade factory that produced ammunition, while his mother worked in a clothing factory that made knockoffs of famous brand name pieces.

Jermaine's family lived in a small, two-room apartment in the city center, which was absolutely swarming with rats. Jer","clich�-Peano-embraced-semiexperimentally","TOP.info"
"Snaury","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Albania","

The description:

A woman with a light complexion and deep brown eyes.

She was born in Albania but spent most of her life in France. She left everything to come back home to care for her ailing mother.

She has been living in the countryside for a decade now and is trying to find a way to live off the land.

She has been trying to grow plants for the past few years without any success.","colicky-swapper-grieving-antiaggressively","TOP.info",""
"Hypits","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Albania","

""The girl in the front row""

The girl in the front row was born in the year 2060. She was born to parents who were both doctors, which meant that she had a relatively privileged upbringing. Her mother was a doctor and her father was a professor. The girl in the front row has not been in the same country twice in her life. She has studied education in England, and has been in the United States twice.

The girl in the front row","undried-harpsichord-diagnosing-superindulgently","TOP.info",""
"Mckiousp","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Albania","

Nadia, age 26

Nadia was born in Tirana, Albania, the capital of Albania, in 1981. Her parents are both doctors, and her father is still very active in the healthcare industry. She was the first in her family to go to college, and after graduating with a degree in chemical engineering, she went on to work in the engineering field. She's been working at a local tech company for four years now, and is excited to have an opportunity to work","livery-photograph-sue-Orphically","TOP.info",""
"Seugh","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Albania","

John Smith

John Smith is a man who has lived a life of great hardship. He always had to work so hard, but he never complained. He was always there for his family, and they were always there for him. John is smart and ambitious, but he struggles to find a job that can pay him well enough to support his family.

John Smith has been an orphan since he was very little. His parents died just after the end of World War II, so","nittier-Andre-preboast-pitilessly","TOP.info",""
"Pland","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Andorra","

She was born in the turbulent aftermath of World War II. Living under the shadow of the war, her family was terribly poor and her father was in and out of prison. She was determined to escape their fate and make a life for herself. She taught herself everything she knew and her abilities made her a force to be reckoned with in the world of modeling.

The woman was born in the aftermath of World War II. Her family was terribly poor and her father was in and out","bullate-Atum-counterweigh-dimly","TOP.info",""
"Szaueff","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Andorra","

She was born and raised in Andorra. Her family immigrated to the United States when she was 12 years old.

She was born in Andorra, which was then a part of Spain. She grew up in a small rural town before her family immigrated to the United States when she was 12 years old.

She was born in the small rural town of Andorra, in what was then a part of Spain. She grew up in a small town","tippier-institutes-swabbing-demonologically","TOP.info",""
"Mcgeeff","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Andorra","

Backstory:

I am a woman born in the future, so I was never able to fight in the war. I am from an Andorra that has been torn apart by the war and I received the news of my mother's death when I was less than a year old. I was raised by my father, who taught me to fight despite the fact that I could never have been an Andorra soldier.","chloric-Krutz-shop-sinistrally","TOP.info",""
"Twintz","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Random","

Female, born in 1982

She graduated from university with a degree in engineering. 
She then moved to a city in Canada where she became an assistant engineer with the city's municipal construction department. 
She was hired by a company to work on a construction project in the Middle East.

She has been working in the Middle East for the past six years. She loves the people and is excited about the opportunity to travel to new places. 
In 2016, she","seedier-chiffon-swaddling-overassumptively","TOP.info",""
"Ghub","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Random","

The Daring Dancer

He's a spunky, clever dancer who loves to have fun before he starts his show. He's not afraid to get a little messy and he's always the life of the party.","infant-flagfish-bib-importantly","TOP.info",""
"Jott","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Random","

Homer Hickam | Past Tense

Homer Hickam was born in 1951. He graduated from high school and went on to study engineering at Tuskegee University. He served as a Black American engineer during the Vietnam War, and he was awarded the Presidential Medal of Freedom for his service. He was also awarded the NASA Distinguished Service Medal, the Congressional Space Medal of Honor, and many other honors.

Homer Hickam was born in 1951. As a child","unstagy-toxoplasmosis-whisper-caecally","TOP.info",""
"Kheaury","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Random"," 

A man who is a graduate student

He grew up in a family with a lot of money, but he's always felt more comfortable with books than anything else. He always carries around a book with him, as well as a few pieces of pen and paper. His family never understood him, but he's okay with that. 

He constantly worries about the future, and because of this, he doesn't have many friends. He's always been worried about the future","rompish-Ernesta-octupled-inodorously","TOP.info",""
"Wrod","2100","male","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Random","

Gwenneth Wainwright

Gwenneth's father died when she was young, and she was raised by her mother who was a devout Christian. Her mother taught her to follow the Bible and love God, but she never found the same happiness in the faith that her mother did.

At age 17, Gwenneth's mom passed away and she was left with 5 siblings of her own. Now she feels like she doesn't have a reason to live,","wooded-soldierfish-recapitulating-entangledly","TOP.info",""
"Kwiohn","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Random","

Mary is a woman in her late 40's. She has blue eyes and a short, blonde hair with a few strands of gray. She is a retired nurse.

Mary left her family to work as a nurse in a hospital in a low-income area of the city. She worked there for the best part of a decade before being diagnosed with cancer. After a long fight, it finally took her life.

Mary grew up in a wealthy family who barely acknowledged her existence","veinal-cervices-brocaded-biliously","TOP.info",""
"Twiots","2100","female","sapiens","ours","synthetic","Unknown","Unknown","Unknown","Palestine","

Past:

Abu was born in Palestine to a family of farmers. After graduating from high school, she applied to university and was accepted.

Present:

Abu is a Palestinian woman who lives in Palestine.","laconic-Evetta-intruding-bilingually","TOP.info",""
